num_veh,id_usa,id_code_insee,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,description_intersection,an_nais,place,descr_dispo_secu,descr_grav,descr_motif_traj,descr_type_col,jour,heure
2,769125,60541,49.3,2.68333,2,0,3,1,3,0,2003,3,0,1,1,2,6,20
2,769126,60541,49.3,2.68333,2,0,3,1,3,0,1969,1,0,1,1,2,6,20
2,769127,60541,49.3,2.68333,2,0,3,1,3,0,2002,4,0,1,1,2,6,20
2,769128,60541,49.3,2.68333,2,0,3,1,3,0,1973,2,0,1,1,2,6,20
2,769129,60193,49.7,1.91667,2,0,5,1,3,1,1989,1,0,1,1,2,6,17
2,769136,60525,49.2667,2.71667,2,0,3,1,3,1,1968,1,0,1,2,2,6,7
2,760382,47201,44.2,0.616667,6,1,3,3,3,3,1984,1,1,2,1,2,2,20
2,764768,24129,45.3833,0.716667,2,0,3,1,3,0,1923,1,0,2,1,2,4,13
3,764812,45274,47.8833,1.95,6,0,3,3,3,1,1953,1,1,2,2,2,3,20
2,765092,85182,46.7833,-0.833333,6,0,3,1,3,1,1979,1,1,2,1,2,5,10
2,765151,37233,47.3833,0.733333,2,0,6,1,2,4,1923,2,3,2,1,2,4,16
2,765152,37233,47.3833,0.733333,2,0,6,1,2,4,1926,1,3,2,1,2,4,16
1,766668,45200,47.7,2.01667,6,0,3,1,3,3,1982,1,1,2,1,2,4,15
3,767427,59350,50.6333,3.06667,6,0,3,3,3,0,1985,1,1,2,2,2,3,19
1,767982,37104,47.2833,0.783333,6,0,3,1,3,3,1984,1,1,2,2,2,5,7
2,768330,71340,46.55,4.21667,6,0,3,1,3,0,1960,1,1,2,1,2,2,18
2,768770,68295,48.0167,7.38333,2,0,3,2,3,0,1957,1,0,2,2,2,5,1
3,759566,79191,46.3167,-0.466667,2,1,3,1,3,3,1936,2,0,3,1,2,4,14
3,759574,79191,46.3167,-0.466667,5,1,2,1,2,0,1983,1,1,3,2,2,4,12
2,759626,79329,46.9667,-0.216667,5,1,3,1,3,1,1991,1,1,3,2,2,4,18
1,759640,43268,45.1333,4.11667,17,1,3,1,3,0,1978,1,1,3,1,2,4,11
3,759680,65251,43.2,0.066667,5,1,3,3,3,3,1989,1,6,3,2,2,1,7
3,759739,38185,45.1667,5.71667,16,1,3,1,3,0,1929,1,6,3,0,2,1,10
3,759749,38169,45.1833,5.66667,2,1,3,3,3,1,1987,1,0,3,0,2,1,2
2,759812,38563,45.3667,5.58333,2,1,3,3,3,1,1976,1,0,3,1,2,1,2
3,759813,38563,45.3667,5.58333,2,1,3,3,3,1,1982,1,3,3,1,2,1,2
1,759830,38474,45.2,5.66667,2,1,3,3,3,0,1966,1,0,3,2,2,1,21
1,759848,38276,45.55,5.3,5,1,6,3,2,0,1922,1,1,3,1,2,2,19
3,759956,65440,43.2333,0.083333,6,1,3,1,3,1,1958,1,1,3,2,2,3,14
1,760033,65258,43.1333,0.383333,13,1,3,1,3,0,1993,1,1,3,1,2,2,15
2,760244,65286,43.1,-0.05,1,1,3,0,3,0,1988,1,2,3,1,2,4,20
2,760328,68138,47.5833,7.25,2,1,3,3,3,0,1982,1,0,3,1,2,3,22
2,760402,12202,44.3333,2.56667,5,1,3,1,3,1,1993,1,1,3,0,2,4,16
2,760422,32319,43.6,0.05,2,1,3,1,3,1,1941,1,0,3,4,2,2,11
2,760444,47201,44.2,0.616667,16,1,3,1,3,0,1997,1,6,3,3,2,3,13
2,760479,47310,44.3833,0.316667,2,1,3,1,3,0,1984,1,0,3,4,2,3,17
1,760482,47310,44.3833,0.316667,17,1,3,1,3,0,1992,1,1,3,1,2,3,17
3,760769,17300,46.1667,-1.15,6,1,3,1,3,5,1965,1,1,3,5,2,3,19
3,760968,68224,47.75,7.33333,5,1,3,0,3,3,1995,2,1,3,1,2,4,20
3,761003,68224,47.75,7.33333,6,1,3,1,3,0,1969,1,1,3,5,2,4,16
2,761075,95176,48.9833,2.2,5,1,7,3,2,3,1988,1,1,3,0,2,2,19
2,761213,19121,45.45,1.4,2,1,3,2,3,1,1960,1,3,3,5,2,4,21
4,761251,40310,43.75,-1.31667,16,1,3,1,3,2,1934,1,8,3,1,2,1,13
2,761291,40287,44.4833,-1.075,2,1,3,1,2,1,1926,1,0,3,1,2,2,14
3,761324,10387,48.3,4.08333,5,1,3,3,3,1,1992,1,1,3,1,2,3,19
3,761481,41194,47.3589,1.74361,5,1,3,1,3,3,1993,1,1,3,1,2,3,13
1,761513,41151,47.35,1.18333,5,1,3,3,3,0,1988,1,1,3,1,2,3,20
2,761569,28404,48.7167,1.36667,2,1,3,1,3,3,1988,1,3,3,2,2,3,7
3,761575,28134,48.7333,1.36667,2,1,6,1,2,6,1968,1,0,3,4,2,3,12
3,761600,28206,48.7,1.18333,5,1,3,1,3,0,1982,1,1,3,2,2,3,8
2,761842,88451,48.4,6.98333,13,1,3,1,3,0,1947,1,1,3,1,2,2,16
1,761843,88451,48.4,6.98333,13,1,3,1,3,0,1991,1,1,3,1,2,2,16
1,761846,88328,48.3333,6.85,13,1,3,1,3,1,1991,1,1,3,1,2,2,16
3,761901,88160,48.1833,6.45,13,1,3,1,3,6,1992,1,1,3,3,2,4,12
1,761908,88423,48.2167,6.95,5,1,3,1,3,0,1990,1,1,3,1,2,4,18
2,761961,88413,48.2833,6.95,13,1,3,1,3,2,1963,1,1,3,4,2,4,9
3,761971,88383,48.0167,6.58333,6,1,3,1,3,3,1967,1,1,3,1,2,3,14
3,761981,88413,48.2833,6.95,5,1,6,3,2,3,1983,1,1,3,0,2,3,19
1,762036,73171,45.5,6.06667,16,1,3,1,3,6,1957,1,1,3,2,2,4,6
1,762196,25381,47.2833,5.96667,5,1,0,3,2,0,1991,1,1,3,4,2,1,17
2,762366,51454,49.25,4.03333,16,1,3,1,3,0,1988,1,6,3,1,2,3,12
1,762435,10379,48.5333,4.16667,16,1,3,1,3,0,1949,1,1,3,1,2,4,17
2,762486,74264,46.05,6.56667,13,1,3,1,3,0,1972,1,6,3,1,2,3,14
3,762610,38421,45.1667,5.76667,13,1,3,1,3,0,1964,1,1,3,2,2,3,12
1,762654,38317,45.1167,5.7,13,1,3,1,3,0,1989,1,1,3,2,2,3,7
1,762656,38378,45.4333,4.78333,5,1,4,1,3,0,1992,1,1,3,2,2,3,7
2,762726,38475,45.7,5.13333,6,1,3,1,3,0,1971,1,1,3,2,2,3,18
2,762839,25388,47.5167,6.8,13,1,3,1,3,0,1957,1,1,3,2,2,4,14
2,764711,24404,45.0333,0.916667,17,0,3,1,3,0,1958,1,1,3,1,2,3,17
2,764861,45239,47.9167,2.65,16,0,3,1,3,0,1986,1,10,3,1,2,3,11
1,764963,32217,43.6,0.166667,5,0,3,1,3,0,1991,1,1,3,1,2,4,18
4,765026,40273,43.55,-1.38333,6,0,3,1,3,3,1958,1,1,3,4,2,3,17
3,765029,40281,43.8833,-0.516667,18,0,3,1,3,5,1960,1,1,3,1,2,3,15
2,765048,40157,44.0333,-1.25,1,0,3,1,3,3,1950,1,0,3,0,2,3,8
3,765051,40217,44.35,-1.06667,2,0,0,0,3,1,1970,2,0,3,2,2,3,7
2,765052,40261,43.6833,-1.23333,1,0,3,1,3,0,1957,1,0,3,2,2,3,17
2,765059,40128,43.6833,-0.6,17,0,3,1,3,0,1971,1,1,3,2,2,3,11
3,765070,40310,43.75,-1.31667,2,0,3,1,3,0,1934,2,0,3,4,2,3,11
1,765103,85303,46.3667,-0.866667,6,0,3,1,3,0,1988,1,1,3,1,2,5,18
2,765112,85303,46.3667,-0.866667,6,0,3,1,3,3,1970,1,1,3,2,2,5,9
3,765150,37233,47.3833,0.733333,6,0,6,1,2,4,1977,1,1,3,1,2,4,16
2,765170,37133,47.0833,1.21667,6,0,3,1,3,1,1970,1,1,3,1,2,4,10
2,765172,37228,47.2833,0.116667,6,0,3,1,3,0,1974,1,1,3,1,2,4,15
2,765413,83107,43.4333,6.63333,1,0,3,1,3,3,1980,1,0,3,0,2,4,9
1,765414,83107,43.4333,6.63333,2,0,3,1,3,3,1930,1,0,3,1,2,4,9
1,765483,64349,43.4333,-0.75,13,0,3,1,3,0,1952,1,1,3,5,2,5,15
3,765763,83144,43.1333,5.98333,18,0,3,1,3,0,1976,1,1,3,2,2,5,7
2,765851,83143,43.4333,6.08333,2,0,3,1,3,0,1971,1,2,3,1,2,5,12
2,766409,21573,47.4333,4.78333,6,0,3,1,3,0,1987,1,1,3,1,2,4,16
1,766435,21263,47.2333,5.06667,17,0,3,1,3,0,1991,1,1,3,2,2,4,12
1,766439,21408,47.4059,5.01751,2,0,3,1,3,0,1988,1,0,3,2,2,4,11
2,766671,45254,47.6833,2.6,6,0,3,1,3,3,1989,1,1,3,1,2,4,17
2,766702,45108,47.6167,2.5,13,0,3,0,3,3,1993,3,1,3,1,2,4,19
2,766703,45108,47.6167,2.5,13,0,3,0,3,3,1991,1,1,3,1,2,4,19
1,766715,45102,47.95,2.78333,6,0,3,1,3,1,1970,1,1,3,1,2,4,9
1,766749,52332,47.9998,5.49834,2,0,3,1,3,0,1976,1,0,3,1,2,4,17
1,766768,52305,48.0667,5.33333,2,0,6,1,2,0,1951,1,0,3,1,2,4,18
2,766785,57518,48.8,7.03333,2,0,3,1,3,0,1926,1,0,3,1,2,2,11
2,766881,85129,46.8333,-1.5,5,0,3,1,3,0,1993,1,1,3,2,2,6,19
1,767058,52331,48.4833,4.76667,6,0,3,1,3,0,1969,1,1,3,1,2,5,18
2,767320,59512,50.7,3.16667,17,0,3,1,3,3,1986,1,8,3,2,2,3,16
2,767330,59163,50.6667,3.15,2,0,3,1,3,1,1988,1,2,3,0,2,3,13
3,767334,59512,50.7,3.16667,5,0,6,0,2,1,1989,1,8,3,0,2,3,7
3,767392,59512,50.7,3.16667,16,0,3,1,3,0,1956,1,8,3,5,2,3,8
3,767431,59512,50.7,3.16667,2,0,6,1,2,1,1989,1,2,3,5,2,3,11
1,767459,59262,50.8,2.65,2,0,3,2,3,0,1982,1,3,3,1,2,3,20
1,767474,59455,50.25,3.28333,6,0,3,1,3,0,1981,1,1,3,5,2,3,16
1,767480,59400,50.6333,2.63333,2,0,3,2,3,0,1954,1,0,3,2,2,3,21
1,767484,59212,50.6333,2.71667,2,0,3,0,3,5,1980,1,0,3,2,2,3,18
1,767612,57287,49.3833,6.25,2,0,3,0,3,0,1980,1,0,3,1,2,3,19
2,767614,57269,49.3,6.18333,2,0,3,1,3,3,1960,1,0,3,2,2,3,13
2,767647,57235,49.2833,6.48333,2,0,2,1,2,0,1967,1,0,3,3,2,3,15
1,767645,57235,49.2833,6.48333,1,0,2,1,2,0,1946,1,0,3,1,2,3,15
1,767648,57438,49.1833,6.2,2,0,3,1,3,3,1951,1,0,3,2,2,3,8
3,767806,87110,45.9333,1.03333,2,0,3,1,3,1,1981,1,0,3,1,2,4,12
1,767825,27701,49.2745,1.21028,6,0,3,1,3,3,1983,1,1,3,1,2,4,18
2,767845,27228,49.3667,0.7,2,0,3,1,3,0,1981,1,0,3,1,2,4,14
2,767874,27410,49.0167,1.26667,6,0,3,1,3,3,1975,1,1,3,1,2,4,10
1,767900,27656,49.3667,0.466667,6,0,3,1,3,1,1987,1,1,3,5,2,4,9
1,768145,41223,47.6167,1.23333,2,0,3,1,3,0,1959,1,2,3,1,2,5,17
2,768219,71340,46.55,4.21667,2,0,3,2,3,0,1988,1,0,3,1,2,1,5
2,768313,71360,46.3167,4.75,2,0,3,1,3,0,1969,1,0,3,2,2,2,14
2,768654,43233,45.05,3.76667,6,0,3,1,3,0,1954,1,1,3,1,2,5,12
1,768757,68374,48.0667,7.28333,16,0,3,1,3,2,1962,1,10,3,2,2,5,11
2,768801,67482,48.5833,7.75,1,0,3,2,3,0,1953,1,0,3,2,2,3,18
2,769048,60157,49.3833,2.4,6,0,3,1,3,0,1972,1,1,3,2,2,5,15
1,769059,60502,49.6745,3.06861,2,0,3,1,3,0,1935,1,0,3,1,2,5,15
4,769078,60299,49.6167,2.21667,13,0,3,1,3,3,1991,1,1,3,1,2,6,15
1,769095,60492,49.5167,2.95,6,0,3,1,3,3,1987,1,1,3,2,2,6,15
2,769101,60595,49.4833,2.43333,17,0,3,1,3,1,1957,1,1,3,2,2,6,17
1,769134,60193,49.7,1.91667,14,0,5,1,3,1,1966,1,0,3,1,2,6,17
1,769137,60525,49.2667,2.71667,2,0,3,1,3,1,1973,1,0,3,2,2,6,7
2,759687,65440,43.2333,0.083333,2,1,3,1,2,3,1975,1,0,4,1,2,1,17
3,759697,65440,43.2333,0.083333,2,1,6,3,2,3,1968,1,0,4,1,2,1,19
3,759729,38421,45.1667,5.76667,2,1,3,1,3,0,1987,1,0,4,5,2,1,10
3,759744,38185,45.1667,5.71667,13,1,3,1,3,1,1995,1,1,4,1,2,1,14
3,759745,38185,45.1667,5.71667,13,1,3,1,3,1,1994,5,6,4,1,2,1,14
2,759746,38169,45.1833,5.66667,2,1,3,3,3,1,1984,1,3,4,1,2,1,2
3,759811,38563,45.3667,5.58333,2,1,3,1,3,6,1969,1,0,4,4,2,1,15
3,759909,38544,45.5167,4.86667,6,1,3,3,3,0,1969,1,1,4,1,2,2,22
3,759958,65440,43.2333,0.083333,2,1,3,3,3,1,1961,1,0,4,1,2,3,22
3,759962,65433,43.2,0.1,2,1,3,1,3,3,1988,1,0,4,2,2,3,18
2,760035,65258,43.1333,0.383333,5,1,3,1,3,0,1990,1,1,4,1,2,2,17
3,760044,65226,43.2333,0.00166667,5,1,3,3,3,0,1991,2,1,4,1,2,2,19
3,760045,65226,43.2333,0.00166667,5,1,3,3,3,0,1991,1,1,4,1,2,2,19
3,760072,49328,47.2667,-0.083333,5,1,3,1,3,3,1982,1,1,4,1,2,4,11
3,760220,65440,43.2333,0.083333,2,1,3,3,3,4,1989,1,0,4,1,2,4,21
3,760221,65440,43.2333,0.083333,2,1,3,3,3,4,1991,2,0,4,1,2,4,21
2,760245,65286,43.1,-0.05,1,1,3,0,3,0,1991,2,2,4,1,2,4,20
3,760297,68224,47.75,7.33333,16,1,5,1,3,2,1978,1,6,4,2,2,3,8
2,760360,68224,47.75,7.33333,2,1,3,3,3,1,1984,1,2,4,1,2,3,5
3,760361,68224,47.75,7.33333,2,1,3,3,3,1,1981,1,0,4,1,2,3,5
3,760368,47201,44.2,0.616667,2,1,3,1,3,1,1984,1,0,4,2,2,1,15
1,760419,32319,43.6,0.05,2,1,3,1,3,1,1970,1,0,4,1,2,2,11
2,760473,47209,44.2333,0.683333,2,1,3,1,3,3,1931,1,2,4,1,2,3,11
1,760478,47252,44.4,0.6,6,1,3,1,3,5,1971,1,1,4,0,2,3,8
2,760549,47323,44.4,0.716667,2,1,6,3,2,1,1985,2,2,4,1,2,4,20
2,760646,36192,46.6333,1.41667,2,1,3,1,3,6,1959,1,0,4,0,2,3,9
3,760689,40112,43.7,-0.816667,5,1,3,1,3,3,1985,5,1,4,5,2,4,12
1,760748,73252,45.4333,6.26667,16,1,3,1,3,0,1945,1,1,4,1,2,3,11
3,760762,17300,46.1667,-1.15,13,1,3,1,3,0,1971,1,1,4,1,2,3,16
3,760763,17300,46.1667,-1.15,13,1,3,1,3,0,1959,2,1,4,1,2,3,16
2,760770,17300,46.1667,-1.15,6,1,3,1,3,0,1980,1,1,4,5,2,3,19
3,760796,17449,45.95,-0.9,18,1,3,1,3,0,1991,1,1,4,1,2,3,17
2,760797,17415,45.75,-0.633333,2,1,3,1,3,0,1933,1,0,4,1,2,3,9
3,760798,17415,45.75,-0.633333,2,1,3,1,3,0,1987,2,0,4,0,2,3,9
2,760806,17299,45.9333,-0.983333,13,1,3,1,3,1,1993,2,1,4,1,2,3,19
2,760807,17299,45.9333,-0.983333,13,1,3,1,3,1,1991,1,1,4,1,2,3,19
3,760811,17333,45.6,-1.0,18,1,3,1,3,0,1974,1,1,4,1,2,3,18
2,760815,17299,45.9333,-0.983333,5,1,3,3,3,1,1990,1,1,4,1,2,3,20
1,760863,17136,46.1,-1.0,13,1,3,1,3,2,1993,1,1,4,2,2,3,7
3,760872,17306,45.6333,-1.03333,2,1,3,1,3,0,2006,3,7,4,1,2,3,15
3,760873,17306,45.6333,-1.03333,2,1,3,1,3,0,1975,1,0,4,1,2,3,15
3,760875,17380,45.6333,-1.08333,13,1,3,1,3,0,1980,1,1,4,0,2,3,12
1,760914,68154,47.7833,7.33333,17,1,3,1,3,0,1957,1,1,4,0,2,4,16
2,760954,68224,47.75,7.33333,6,1,3,1,3,6,1979,1,1,4,5,2,4,17
2,761002,68224,47.75,7.33333,2,1,3,1,3,0,1944,1,2,4,1,2,4,16
2,761020,36159,46.7667,1.71667,2,1,3,1,3,1,1956,1,0,4,5,2,4,9
3,761048,36202,46.8,1.63333,2,1,3,1,3,0,1969,1,0,4,1,2,4,17
2,761091,95127,49.0333,2.06667,2,1,3,3,3,1,1990,1,2,4,1,2,2,1
3,761089,95127,49.0333,2.06667,2,1,3,3,3,1,1980,3,0,4,0,2,2,1
3,761090,95127,49.0333,2.06667,2,1,3,3,3,1,1975,1,0,4,0,2,2,1
3,761118,95219,48.9833,2.26667,6,1,3,1,3,3,1980,1,1,4,2,2,2,11
3,761147,95428,49.0,2.33333,6,1,3,0,3,1,1984,1,1,4,2,2,2,17
3,761155,95476,49.0667,2.06667,13,1,3,3,3,2,1978,1,1,4,2,2,2,20
3,761212,19121,45.45,1.4,4,1,3,2,3,1,1967,1,0,4,0,2,4,21
1,761219,19191,45.1,1.41667,2,1,3,1,3,0,1970,1,0,4,1,2,4,12
3,761268,40279,43.7333,-1.05,5,1,6,1,2,0,1990,1,1,4,1,2,1,19
2,761330,10387,48.3,4.08333,16,1,3,1,3,0,1995,1,12,4,1,2,3,9
3,761467,55186,48.7903,5.12612,2,1,3,3,3,1,2006,3,7,4,1,2,1,17
3,761477,41269,47.8,1.06667,16,1,3,1,3,1,1951,1,4,4,1,2,3,15
2,761484,41212,47.5667,1.35,2,1,3,1,3,1,1999,5,0,4,5,2,3,16
2,761488,41212,47.5667,1.35,2,1,3,1,3,1,1999,4,0,4,5,2,3,16
2,761496,41269,47.8,1.06667,16,1,3,1,3,0,2003,1,12,4,1,2,3,17
3,761549,70285,47.5833,6.75,2,1,3,1,3,0,1951,2,0,4,1,2,2,10
3,761561,28134,48.7333,1.36667,2,1,3,1,3,1,1964,1,0,4,5,2,3,17
3,761570,28404,48.7167,1.36667,2,1,3,1,3,3,1943,1,0,4,5,2,3,7
2,761572,28134,48.7333,1.36667,2,1,3,1,3,1,1969,1,2,4,5,2,3,16
2,761651,28404,48.7167,1.36667,2,1,3,1,3,3,1933,1,0,4,5,2,4,16
3,761710,28134,48.7333,1.36667,2,1,3,1,3,1,1955,1,0,4,2,2,4,13
2,761872,88209,48.2,6.43333,2,1,3,1,2,0,1983,1,0,4,1,2,2,11
3,761871,88209,48.2,6.43333,2,1,3,1,2,0,1971,1,0,4,2,2,2,11
3,761886,88160,48.1833,6.45,13,1,3,3,3,0,1966,1,8,4,1,2,2,18
3,761974,88160,48.1833,6.45,2,1,3,1,3,3,1968,1,0,4,1,2,3,15
3,761978,88424,48.2692,6.97639,13,1,3,1,3,2,1990,1,1,4,2,2,3,12
2,761980,88160,48.1833,6.45,2,1,6,1,2,2,1924,1,0,4,4,2,3,15
3,761979,88160,48.1833,6.45,2,1,6,1,2,2,1978,1,0,4,0,2,3,15
3,762013,88160,48.1833,6.45,5,1,3,1,3,0,1978,1,1,4,1,2,3,16
3,762211,86194,46.5833,0.333333,17,1,3,1,3,0,1959,1,1,4,2,2,4,9
2,762236,86194,46.5833,0.333333,1,1,3,1,3,1,1983,1,0,4,2,2,4,15
3,762237,86194,46.5833,0.333333,2,1,3,1,3,1,1983,1,0,4,3,2,4,15
3,762250,86194,46.5833,0.333333,2,1,0,2,3,1,1974,1,0,4,2,2,4,7
2,762367,51454,49.25,4.03333,18,1,3,1,3,0,1983,1,1,4,0,2,3,15
3,762384,51454,49.25,4.03333,16,1,3,1,3,3,1954,1,1,4,1,2,4,13
3,762385,51454,49.25,4.03333,2,1,3,1,3,6,1978,2,0,4,4,2,4,16
3,762389,51454,49.25,4.03333,6,1,3,1,3,1,1978,1,1,4,0,2,4,9
2,762439,10160,48.2333,4.63333,6,1,3,1,3,2,1963,1,1,4,2,2,4,18
2,762449,10344,48.2333,4.08333,5,1,3,1,3,1,1993,1,1,4,1,2,4,16
2,762534,74220,46.1333,6.26667,13,1,3,1,3,0,1990,1,1,4,1,2,3,16
3,762536,74281,46.3667,6.48333,5,1,3,1,3,0,1991,1,1,4,1,2,3,17
2,762546,18141,47.15,2.21667,2,1,3,1,3,3,1977,1,0,4,2,2,2,9
3,762585,18213,47.1,2.48333,6,1,3,1,3,0,1970,1,1,4,2,2,2,8
2,762598,18197,46.7236,2.50555,17,1,3,3,3,0,1992,1,1,4,1,2,2,23
3,762604,38185,45.1667,5.71667,13,1,6,3,2,0,1987,1,1,4,0,2,3,20
2,762642,38169,45.1833,5.66667,2,1,6,1,2,0,1987,1,0,4,5,2,3,13
3,762641,38169,45.1833,5.66667,2,1,6,1,2,0,1962,1,0,4,5,2,3,13
1,762700,38474,45.2,5.66667,2,1,2,3,2,0,1974,1,0,4,1,2,3,19
2,762727,38247,45.8167,5.4,2,1,3,3,3,0,1976,1,0,4,1,2,3,19
3,762755,38563,45.3667,5.58333,5,1,3,1,3,0,1990,5,1,4,1,2,3,20
2,764638,45244,47.7667,2.48333,2,0,6,0,2,6,1969,1,0,4,2,2,2,6
1,764769,24129,45.3833,0.716667,2,0,3,1,3,0,1970,1,0,4,1,2,4,13
3,765071,40310,43.75,-1.31667,2,0,3,1,3,0,1938,1,0,4,4,2,3,11
2,765468,83126,43.1,5.88333,13,0,3,3,3,0,1986,1,1,4,1,2,4,22
3,765730,83126,43.1,5.88333,2,0,3,1,3,0,1995,2,0,4,1,2,5,18
3,765731,83126,43.1,5.88333,2,0,3,1,3,0,1969,1,0,4,1,2,5,18
1,765976,57162,49.0333,6.16667,2,0,7,0,2,0,1990,1,0,4,1,2,1,16
3,766012,57672,49.3667,6.16667,2,0,6,1,2,3,1978,1,0,4,1,2,1,15
3,766116,12176,44.3833,2.53333,2,0,3,1,3,1,1950,1,0,4,1,2,5,11
2,766239,21231,47.3167,5.01667,1,0,3,2,3,3,1954,1,0,4,2,2,2,18
3,766547,21231,47.3167,5.01667,2,0,3,1,3,0,1983,1,0,4,2,2,5,13
1,766674,45254,47.6833,2.6,2,0,3,1,3,3,1989,1,0,4,1,2,4,17
2,766716,45102,47.95,2.78333,2,0,3,1,3,1,1947,1,0,4,0,2,4,9
3,766731,52104,48.6667,4.98333,2,0,3,1,3,0,1984,1,0,4,2,2,4,12
2,766765,52305,48.0667,5.33333,2,0,6,1,2,0,1969,1,0,4,0,2,4,18
3,766855,57480,49.1,6.15,2,0,3,1,3,0,1960,1,2,4,2,2,2,16
3,766992,87202,45.9,1.11667,2,0,3,2,3,0,1983,1,0,4,2,2,3,19
3,767037,52121,48.1167,5.13333,2,0,3,1,3,1,1943,2,0,4,1,2,5,10
3,767038,52121,48.1167,5.13333,2,0,3,1,3,1,1950,1,0,4,1,2,5,10
3,767540,57352,49.1,6.08333,17,0,3,2,3,0,1988,1,1,4,1,2,3,19
1,767615,57269,49.3,6.18333,2,0,3,1,3,3,1972,1,0,4,2,2,3,13
3,767651,57143,49.2667,6.1,5,0,3,1,3,2,1939,1,1,4,1,2,3,10
1,767714,80188,49.7333,2.33333,13,0,3,1,3,0,1978,1,1,4,1,2,5,10
2,767744,87182,46.3167,1.36667,2,0,3,1,3,0,1985,1,0,4,1,2,4,13
2,767805,87110,45.9333,1.03333,2,0,3,1,3,1,1974,1,0,4,1,2,4,12
3,767819,31555,43.6,1.43333,6,0,3,1,3,0,1961,1,1,4,2,2,2,16
1,767889,27288,49.2667,0.683333,5,0,3,2,3,1,1991,1,1,4,1,2,4,23
2,768296,71105,46.3,4.78333,2,0,3,0,3,3,1930,1,0,4,1,2,2,17
3,768294,71105,46.3,4.78333,2,0,3,0,3,3,1985,4,0,4,1,2,2,17
3,768295,71105,46.3,4.78333,2,0,3,0,3,3,1985,2,0,4,1,2,2,17
1,768327,71340,46.55,4.21667,2,0,3,1,3,0,1966,1,0,4,4,2,2,18
1,768333,71370,46.5333,4.01667,2,0,3,2,3,0,1955,1,0,4,1,2,2,19
1,768339,71251,46.9,4.2,2,0,3,1,3,1,1940,1,0,4,1,2,2,17
2,768362,67237,48.6833,7.85,1,0,1,0,1,0,1980,1,0,4,0,2,2,7
2,768939,67155,48.4,7.46667,2,0,3,1,3,0,1980,1,0,4,5,2,3,12
1,768938,67155,48.4,7.46667,2,0,3,1,3,0,1975,1,0,4,0,2,3,12
3,768966,60665,49.4167,2.8,16,0,3,1,3,0,1996,1,4,4,1,2,5,15
2,768987,60143,49.2667,1.88333,6,0,3,1,3,3,1987,1,1,4,1,2,5,16
2,769096,60492,49.5167,2.95,2,0,3,1,3,3,1962,1,0,4,2,2,6,15
1,769122,60541,49.3,2.68333,2,0,3,1,3,0,1966,1,0,4,1,2,6,20
1,769123,60541,49.3,2.68333,2,0,3,1,3,0,1946,4,0,4,1,2,6,20
1,769124,60541,49.3,2.68333,2,0,3,1,3,0,1961,2,0,4,1,2,6,20
2,764535,30129,44.0833,3.96667,2,1,3,1,3,0,1969,1,0,1,1,2,3,8
3,764551,73121,45.6367,6.3089,5,1,3,1,3,6,1993,1,1,1,1,2,3,14
2,764555,37261,47.3833,0.683333,2,1,3,1,3,2,1962,1,0,1,1,2,3,17
2,764561,37261,47.3833,0.683333,2,1,3,3,3,3,1966,1,0,1,1,2,3,19
2,764566,37261,47.3833,0.683333,2,1,3,3,3,1,1989,1,0,1,1,2,3,23
2,764594,41212,47.5667,1.35,2,1,3,1,3,0,1956,1,0,1,5,2,4,11
1,764614,41149,47.75,0.866667,2,1,3,1,3,0,1952,1,0,1,1,2,4,13
2,764629,41226,47.8167,1.08333,2,1,3,1,3,4,1972,1,0,1,1,2,4,13
3,764663,45208,48.0,2.75,2,1,3,2,3,3,1938,1,0,1,1,2,2,21
2,764717,24370,44.8333,0.166667,2,1,3,1,3,0,1975,1,0,1,1,2,3,16
2,764783,24312,45.1167,0.716667,2,1,3,1,3,3,1969,2,0,1,1,2,4,16
2,764784,24312,45.1167,0.716667,2,1,3,1,3,3,1972,1,0,1,5,2,4,16
3,764788,24322,45.1833,0.716667,2,1,3,1,3,1,1978,1,0,1,5,2,4,15
2,764803,45234,47.9167,1.9,2,1,6,1,2,3,1983,1,2,1,1,2,3,21
2,764819,45234,47.9167,1.9,2,1,3,1,3,1,1978,1,2,1,5,2,3,11
2,764833,45208,48.0,2.75,2,1,3,3,3,0,1976,1,0,1,1,2,3,21
3,764831,45208,48.0,2.75,5,1,3,3,3,0,1992,5,1,1,1,2,3,21
2,764843,45240,48.2167,2.01667,2,1,3,1,3,0,1941,1,0,1,1,2,3,11
2,764851,45142,47.9333,2.13333,1,1,3,1,3,0,1936,1,0,1,1,2,3,17
3,764913,18279,47.2167,2.08333,2,1,3,1,3,3,1967,1,0,1,2,2,3,8
3,764934,18279,47.2167,2.08333,2,1,3,3,3,1,1944,1,0,1,1,2,3,19
1,764979,32107,43.9667,0.366667,2,1,3,1,3,2,1964,1,0,1,2,2,4,16
2,764982,32410,43.5,0.933333,2,1,2,3,2,1,1972,1,0,1,2,2,4,19
2,764989,66136,42.6833,2.88333,2,1,3,1,3,0,1973,1,0,1,5,2,4,11
2,765010,66210,42.6333,2.75,1,1,3,1,3,2,1969,1,0,1,5,2,4,14
2,765024,40192,43.8833,-0.5,2,1,3,1,3,1,1955,1,0,1,1,2,3,18
2,765028,40279,43.7333,-1.05,2,1,3,1,3,3,1981,1,0,1,1,2,3,15
